CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,NGP,FRI,CHR,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003657,16,6,8,0,0,3,1,1,2,,,2,3,1
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001367,1,38,36,5,32,4,10,9,28,,,2,21,8
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001377,2,44,26,2,21,9,9,5,25,,,1,27,12
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001387,3,48,29,1,25,3,4,11,26,,,4,28,14
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001397,4,30,40,8,19,6,8,5,24,,,7,17,13
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001407,5,42,29,6,23,2,7,6,25,,,6,28,7
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001417,6,43,29,1,22,5,6,7,24,,,8,28,7
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001427,7,45,37,4,28,5,8,4,27,,,6,16,14
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001437,8,44,26,8,27,5,9,3,25,,,7,25,10
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001447,9,37,27,6,29,8,6,10,30,,,5,16,10
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001457,10,38,28,2,34,7,5,8,20,,,8,25,9
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001467,11,42,33,9,31,3,4,6,19,,,4,32,8
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007137,1,38,47,5,21,6,11,9,27,,,10,25,11
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007147,2,44,43,7,27,5,7,7,17,,,6,20,8
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007157,3,40,44,3,17,5,10,7,37,,,6,19,4
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007167,4,44,37,10,16,6,10,8,21,,,5,25,7
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007177,5,39,37,4,23,5,5,11,23,,,4,22,12
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007187,6,54,45,3,22,5,9,10,23,,,6,26,4
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007197,7,45,40,4,20,6,7,4,23,,,2,18,12
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009957,1,23,25,7,13,5,6,10,18,,,11,40,2
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009967,2,43,23,7,10,6,9,7,13,,,13,27,2
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009977,3,32,26,6,8,3,5,14,14,,,13,30,4
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009987,4,37,24,5,10,5,8,8,20,,,9,32,2
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009997,5,30,21,5,9,4,10,9,18,,,8,24,7
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1010007,6,27,20,4,13,7,4,9,10,,,16,33,3
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007977,1,36,31,3,26,8,5,4,31,,,9,34,6
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007987,2,35,39,7,28,6,8,6,13,,,7,25,13
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007997,3,40,39,3,21,7,9,4,29,,,4,24,1
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008007,4,45,32,8,8,6,5,11,17,,,7,43,6
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008017,5,53,38,6,23,3,10,5,24,,,5,18,7
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008027,6,34,24,3,28,2,5,3,30,,,6,40,16
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008037,7,27,23,1,15,5,3,1,15,,,2,7,2
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007077,1,38,38,11,18,12,5,7,34,,,5,15,5
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007087,2,38,29,4,17,6,7,6,20,,,11,24,5
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007097,3,33,40,5,17,12,6,8,32,,,6,19,6
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007107,4,39,52,7,12,7,7,6,23,,,6,28,8
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007117,5,27,30,6,21,7,9,5,26,,,13,27,7
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007127,6,38,33,8,11,7,7,6,40,,,10,25,3
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004977,1,32,38,4,26,4,5,5,18,,,11,24,10
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004987,2,32,31,7,11,7,2,8,24,,,7,28,13
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004997,3,45,32,3,19,1,6,7,23,,,13,24,2
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005007,4,44,40,6,23,5,8,10,16,,,8,17,3
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005017,5,46,23,3,24,3,6,8,18,,,7,31,6
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005027,6,38,27,7,14,2,5,10,18,,,8,32,9
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005037,7,38,32,8,26,2,4,4,28,,,7,25,8
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005047,8,32,28,7,24,3,3,4,29,,,6,27,10
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005057,9,2,3,1,0,0,1,2,2,,,1,5,0
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006097,1,37,21,11,22,2,9,6,17,,,15,34,13
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006107,2,35,22,4,18,6,5,4,26,,,12,25,4
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006117,3,27,30,9,16,4,5,7,31,,,7,30,9
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006127,4,34,31,5,21,7,9,6,24,,,7,28,5
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006137,5,30,19,9,17,11,10,5,30,,,9,31,9
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006147,6,33,29,10,9,7,7,9,23,,,10,30,8
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006157,7,33,24,4,18,7,5,9,21,,,9,40,10
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006167,8,34,29,4,13,3,12,7,24,,,12,38,3
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006177,9,34,25,6,12,5,10,1,28,,,14,30,7
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006187,10,33,26,4,16,0,11,14,20,,,14,26,8
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006197,11,13,9,2,7,2,3,0,13,,,6,11,5
1,Oropeza,1,Sucre,2794,Sucre,25577,U.E. Cristo Rey,1002357,1,45,38,4,26,3,7,6,27,,,15,19,10
1,Oropeza,1,Sucre,2794,Sucre,25577,U.E. Cristo Rey,1002367,2,15,13,1,3,1,0,1,10,,,2,9,1
1,Oropeza,1,Sucre,2794,Sucre,26371,U.E. Lechuguillas,1010127,1,26,28,5,20,10,6,4,17,,,14,22,6
1,Oropeza,1,Sucre,2794,Sucre,26371,U.E. Lechuguillas,1010137,2,6,4,0,5,0,1,1,4,,,4,13,2
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009387,1,39,22,5,20,7,8,2,43,,,13,30,2
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009397,2,40,27,5,6,6,7,6,30,,,11,31,5
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009407,3,14,4,1,0,2,1,0,6,,,3,6,1
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003667,1,40,22,3,8,4,5,11,21,,,21,33,7
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003677,2,33,19,3,13,6,7,9,21,,,11,29,2
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003687,3,35,32,7,13,11,5,7,13,,,13,31,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003697,4,44,34,4,12,7,7,4,23,,,11,20,4
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003707,5,30,28,4,24,11,6,7,20,,,11,31,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003717,6,27,26,8,13,9,7,5,23,,,14,36,2
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003727,7,32,28,2,20,9,6,7,27,,,10,28,8
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003737,8,32,28,4,18,6,6,4,19,,,16,27,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003747,9,4,5,2,6,1,0,3,4,,,3,6,1
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007307,1,26,27,3,13,7,2,12,27,,,15,27,7
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007317,2,36,26,4,15,7,8,10,13,,,17,22,7
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007327,3,17,12,4,7,8,2,4,11,,,13,15,2
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009847,1,29,31,6,9,7,6,15,15,,,10,20,8
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009857,2,11,36,4,9,3,8,3,14,,,11,33,2
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009867,3,14,18,9,15,6,8,13,16,,,12,31,2
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009877,4,27,21,9,11,8,7,7,19,,,9,23,3
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009887,5,25,20,8,18,4,8,6,16,,,12,23,4
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009897,6,23,26,7,10,7,12,4,12,,,13,25,8
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009907,7,24,38,9,8,7,3,6,22,,,9,24,1
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009917,8,31,22,7,6,10,6,10,10,,,13,24,4
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009927,9,25,27,11,12,6,3,10,13,,,11,30,4
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009937,10,25,32,9,13,2,6,7,14,,,11,24,3
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009947,11,4,1,2,0,0,1,3,4,,,0,1,1
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002067,1,31,34,6,34,4,8,8,18,,,9,30,6
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002077,2,30,43,6,16,5,6,2,19,,,9,24,11
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002087,3,41,24,6,18,10,9,9,14,,,8,31,7
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002097,4,34,28,6,14,9,9,6,8,,,3,19,7
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004657,1,44,37,5,30,2,3,3,20,,,10,23,11
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004667,2,44,36,2,16,4,3,7,21,,,8,26,9
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004677,3,43,36,0,18,5,3,5,23,,,9,24,7
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004687,4,53,33,5,11,3,9,6,28,,,7,23,6
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004697,5,43,29,4,17,5,3,7,32,,,10,29,12
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004707,6,51,35,5,33,4,4,6,23,,,7,29,7
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004717,7,34,24,7,15,3,3,2,10,,,5,16,3
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009137,1,44,44,3,27,2,6,4,32,,,4,25,13
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009147,2,33,26,4,29,5,3,10,31,,,4,24,13
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009157,3,42,28,6,23,4,11,5,29,,,9,23,14
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009167,4,48,47,5,31,4,4,5,16,,,5,19,13
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009177,5,45,33,5,21,5,4,10,28,,,3,12,20
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009187,6,44,42,8,25,3,3,5,30,,,2,20,12
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009197,7,52,29,5,27,4,9,3,19,,,3,26,11
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009207,8,13,8,1,4,0,5,0,4,,,3,7,3
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007747,1,30,28,3,13,3,7,49,18,,,2,31,7
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007757,2,36,23,3,17,9,5,19,16,,,6,33,3
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007767,3,29,21,4,15,4,6,30,11,,,10,24,4
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007777,4,34,18,7,23,11,6,18,15,,,6,26,4
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007787,5,31,31,7,11,5,5,20,15,,,3,33,5
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007797,6,27,30,8,15,4,4,28,14,,,11,25,4
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007807,7,35,30,4,18,5,10,33,16,,,7,24,5
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005127,1,49,38,6,26,4,6,9,20,,,4,24,10
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005137,2,36,42,4,23,6,6,3,22,,,14,28,8
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005147,3,42,39,5,20,5,2,11,10,,,8,28,10
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005157,4,49,29,4,31,2,9,5,20,,,9,26,7
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005167,5,34,37,3,24,6,5,1,22,,,12,33,5
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005177,6,32,33,1,35,6,5,3,24,,,7,36,10
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005187,7,31,51,5,21,5,7,13,20,,,1,32,7
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005197,8,36,35,5,27,4,4,5,25,,,10,24,9
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005207,9,42,49,6,22,5,4,5,14,,,6,32,8
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005217,10,34,34,7,16,5,4,3,12,,,2,21,4
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009267,1,42,29,6,25,6,6,9,26,,,10,26,9
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009277,2,42,27,2,23,4,11,3,35,,,8,28,10
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009287,3,47,33,4,22,3,4,4,35,,,8,14,3
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009297,4,56,33,11,15,1,8,3,25,,,8,26,6
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009307,5,46,36,4,25,5,5,8,25,,,6,30,8
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009317,6,42,33,8,17,10,3,3,29,,,9,27,15
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007817,1,24,38,2,18,10,9,7,22,,,5,26,7
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007827,2,27,37,5,13,9,4,11,23,,,4,28,7
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007837,3,40,40,4,17,7,3,7,29,,,4,21,6
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007847,4,33,32,8,15,5,13,5,29,,,8,29,4
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007857,5,10,21,5,5,8,5,11,16,,,5,12,3
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008367,1,40,35,3,15,8,2,7,17,,,6,29,10
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008377,2,26,19,8,18,13,6,6,18,,,6,44,4
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008387,3,30,22,7,21,12,3,4,20,,,12,36,7
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008397,4,36,32,8,12,3,3,9,16,,,6,38,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008407,5,37,20,4,11,17,4,6,9,,,14,33,6
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008417,6,36,27,9,10,8,13,7,15,,,10,41,8
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008427,7,34,22,5,5,4,7,5,21,,,10,35,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008437,8,23,29,11,16,7,5,7,14,,,12,31,2
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008447,9,29,17,13,7,4,10,8,9,,,8,37,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008457,10,34,31,2,15,9,4,9,9,,,6,50,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008467,11,34,34,8,3,5,6,4,11,,,7,35,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008477,12,32,31,5,8,9,5,6,17,,,15,39,3
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008487,13,29,32,14,11,4,7,5,9,,,7,34,8
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008497,14,32,27,7,12,9,4,1,21,,,10,36,3
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008507,15,5,9,1,2,1,1,1,0,,,1,9,0
1,Oropeza,1,Sucre,2794,Sucre,32160,U.E. Genoveva Rios,1009327,1,33,19,3,16,8,5,3,20,,,9,37,7
1,Oropeza,1,Sucre,2794,Sucre,32160,U.E. Genoveva Rios,1009337,2,52,19,5,8,8,2,4,15,,,8,19,4
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005227,1,38,27,6,17,7,5,10,15,,,8,27,6
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005237,2,44,24,4,16,4,6,7,20,,,15,32,3
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005247,3,37,38,2,13,11,6,7,20,,,5,30,6
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005257,4,41,35,3,12,12,4,4,27,,,8,21,3
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005267,5,20,16,4,9,2,3,4,10,,,5,12,5
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006517,1,35,41,3,23,6,6,11,22,,,10,21,11
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006527,2,47,44,6,21,3,8,6,26,,,6,15,6
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006537,3,51,27,7,26,4,11,5,28,,,4,27,10
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006547,4,46,36,6,27,7,4,5,29,,,7,24,7
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006557,5,22,21,0,19,2,5,2,17,,,6,10,5
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004107,1,30,25,2,18,7,11,7,17,,,16,19,7
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004117,2,20,23,5,23,10,13,4,18,,,16,28,5
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004127,3,27,26,10,8,11,8,2,19,,,16,27,6
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004137,4,25,17,7,14,7,4,10,25,,,14,24,6
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004147,5,34,24,4,10,5,4,4,23,,,14,25,9
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004157,6,27,26,6,21,3,3,13,17,,,16,34,3
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004167,7,30,32,9,13,10,8,2,21,,,11,21,4
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004177,8,32,32,7,9,7,13,9,18,,,23,18,6
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004187,9,7,9,1,1,2,2,5,1,,,4,8,3
1,Oropeza,1,Sucre,2794,Sucre,32387,Facultad de Ciencias de Enfermeria y Obstetricia,1004197,1,21,24,6,13,2,3,1,11,,,8,9,2
1,Oropeza,1,Sucre,2794,Sucre,32388,U.E. Tambo Aranjuez,1009837,1,3,4,1,1,1,0,2,7,,,1,6,1
1,Oropeza,1,Sucre,2794,Sucre,32389,U.E. Bicentenario,1008777,1,37,41,9,16,7,6,14,20,,,12,17,7
1,Oropeza,1,Sucre,2794,Sucre,32389,U.E. Bicentenario,1008787,2,17,14,1,5,3,2,2,7,,,3,10,3
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000897,1,33,52,4,44,4,6,5,20,,,3,17,11
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000907,2,50,41,5,40,1,6,1,28,,,3,12,9
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000917,3,42,44,5,28,3,11,3,20,,,6,22,8
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000927,4,37,45,2,40,4,9,2,20,,,5,11,12
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000937,5,53,34,3,40,2,6,2,21,,,1,16,8
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000947,6,43,38,8,39,2,6,2,25,,,5,15,12
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000957,7,27,33,6,32,0,6,2,21,,,1,16,6
1,Oropeza,1,Sucre,2794,Sucre,32438,Salón Multifuncional Barrio Icla,1010017,1,4,3,3,2,4,1,0,1,,,1,7,3
1,Oropeza,1,Sucre,2794,Sucre,32439,Salón Multifuncional Santa Fé,1007627,1,17,12,2,8,3,1,2,4,,,4,4,2
1,Oropeza,1,Sucre,2875,Ckochis,67,Escuela Elizardo Perez,1000477,1,28,32,15,7,8,12,5,13,,,13,21,4
1,Oropeza,1,Sucre,2875,Ckochis,67,Escuela Elizardo Perez,1000487,2,8,15,1,3,4,0,4,6,,,5,2,1
1,Oropeza,1,Sucre,2951,Falafaya,531,Escuela Falafaya,1000497,1,16,18,6,2,7,11,3,13,,,6,46,2
1,Oropeza,1,Sucre,2952,Cantu Molino,532,Unidad Educativa Cantu Molino,1000507,1,1,15,6,0,5,2,7,22,,,3,38,4
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000137,1,23,18,7,7,10,1,10,27,,,12,45,5
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000147,2,17,20,3,6,18,5,8,18,,,10,35,1
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000157,3,13,27,9,15,7,4,3,17,,,20,30,6
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000167,4,21,20,4,6,11,6,6,28,,,12,49,4
1,Oropeza,1,Sucre,3191,Llinfi,51,Escuela Llinfi,1000177,5,22,19,8,7,8,6,6,16,,,14,38,3
1,Oropeza,1,Sucre,3429,Soico,1,Unidad Educativa Soico,1000017,1,10,7,6,0,8,5,4,13,,,15,11,1
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000027,1,12,18,3,6,10,8,6,24,,,8,48,8
1,Oropeza,1,Sucre,3430,La Barranca,1,Unidad Educativa La Barranca,1000037,2,13,22,4,5,13,8,9,15,,,10,44,1
